measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,38.198103840929996,51.86245526677,24.35666451681
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.052570603547572,0.0720751821821546,0.0352120734854864
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,38.64757378472,54.222387406639996,24.73657243589
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.0529848202483944,0.0729157079505309,0.0339777336964728
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,38.93525259708,55.72158453822,24.16158204221
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.0532348696223291,0.0758964369999299,0.0331875484729916
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,39.154970208550004,57.32586792826999,23.42853472197
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.0431378973073481,0.063558675124986,0.0282336779596288
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,84.19085970151,133.57036868672,49.29770429666
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.0456214936114255,0.0645513425517297,0.0307044575662684
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,85.31424936721001,133.34276267395,51.116462961459995
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.0515638112487404,0.0737115340301041,0.0345084015734794
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,92.67276225961,143.54702995911,55.79296206803
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.058180252643858,0.0827949389094639,0.0394192545061697
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,101.23853602612,154.58676143338,62.246621230509994
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.0638407995596432,0.0909505255852903,0.0425531454308256
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,108.08095986933,166.29146936038,64.43866628621
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.0663102471015151,0.0964096234881686,0.0426761869474105
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,109.57741293179001,170.58650856193,65.59235812352
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.0660065314804696,0.0952499197695427,0.0433290647415583
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,106.9948944323,164.19592693048,65.90546707055
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.06519308088162,0.0949716915233467,0.0427144033366496
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,103.99056675585001,162.95941025552,66.2949816272
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.063758990484473,0.0922289972679082,0.0404878129653806
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,100.0075698804,157.85263019551002,61.18929422281
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.0613076665970852,0.0921991690416103,0.036529545982351
DALYs (Disability-Adjusted Life Years),Afghanistan,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,95.04759817507001,154.51502448744,55.35765032313
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.0528233212247615,0.0825233958812781,0.0313050478203054
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,49.91463620684,81.15922355629,28.62966338267
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.055083222228806,0.0844281471391016,0.0333442894833728
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,52.18882006488,81.75891903034,30.48602517929
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.0576891130558577,0.0853987203695868,0.0350149968467672
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,54.3856442012,83.45121881051999,32.444048139589995
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.0601751918167025,0.0889442774113901,0.0359386514122155
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,56.29382640628,90.05787454282,32.98682389067
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.0621024662316079,0.0943833919925915,0.0354245076992404
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,57.88643812693999,91.75338103795,33.12806914315
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.0630357958959402,0.0997450384855613,0.0349627425059692
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,58.580680181759995,95.06758350810999,31.33331072672
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.0618642677918959,0.0938063447248168,0.0350561618875069
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,57.18458068503,89.90957548427,31.52921382512
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.0588719593723361,0.0892382491999238,0.0340871819967615
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,54.51112366492001,85.34023053941,29.378142108739997
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.0559099226698864,0.0836258885133239,0.0314405951695405
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,52.00007801182,84.09034562779,28.26267634893
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.0546873160442673,0.0864907555466259,0.0298320532107106
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,51.13501851083,84.27398355010999,26.392945717619998
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1596751091434285,0.210559941887548,0.109065131177452
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,295.47406688529003,390.81606725982,200.36044443571998
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.160384076556535,0.2074514991193655,0.110603794164537
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,289.82513049747996,376.43461659433,198.70646407382998
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1609165113341333,0.2061177331576983,0.1117559597928135
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,284.93439402586,369.94803810086,196.80535123772
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.1614360128055789,0.2078971106182244,0.1139346647886599
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,280.28486136389,362.64022586028,196.96265921416
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.1613177868297914,0.208687492831829,0.1146462094197445
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,281.5619358525,372.04693788678003,202.00226380574
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.160780077051883,0.2102462734645987,0.1130154728165099
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,283.52041670506,379.1051582582,198.96127397542003
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.1598768694274267,0.2060104730473436,0.1139442172772733
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,280.95380396082,366.00278660515,196.92160870781
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.1577512780792521,0.2012794037264198,0.1140206927663403
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,267.88960318151,347.23908656603,189.9700467079
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.1550459100330602,0.198782965458678,0.1123381258154928
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,259.69275540697,339.31971680832,184.50974114028
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.1528607025282441,0.2016354947623977,0.1084139798619266
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,248.48079558514002,332.90494710505,173.29623178701002
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1201474155205932,0.1919963858524552,0.05981841995033
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,123.54041822545999,205.05724829321002,62.3751504788
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1304183382613117,0.2038929453295224,0.0643177589371275
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,131.59447521259,217.96999467079,66.55362936517
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1466257995557011,0.2187129496891987,0.0770076700637639
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,145.65990568495,226.51287086422,76.26355465064
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.1646299317050587,0.2443716168669537,0.0881863446835159
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,163.10573331608998,257.07585478906,87.85901594078
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.1786796262091202,0.2663076239902177,0.0939458653746429
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,175.07827605196,277.99730102169997,95.3136493278
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.183345089880698,0.2864012364814624,0.0964293293716893
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,177.98567784635,282.6393900789,94.8899355912
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.1785028117087753,0.2690523762444278,0.0956906101106708
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,169.906139519,268.09076932646,87.47771356928
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.1678593210821131,0.2483495100151048,0.0882933714055648
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,156.37525898741,243.271229627,79.41633210452001
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.1568611847424883,0.2342412668593363,0.081685453112878
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,143.49300131868,228.79602143137,73.32238020841
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.1515268785969995,0.2333745162151986,0.0763142787118214
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,135.82739509273,219.27172905798,67.62108377117
