measure,country,cause,risk-exposure-impact,metric,year,measure val,upper,lower,pm25 concentration,pm25 lower bound,pm25 upper bound,sdi mean value
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1419.06092505281,1734.3886444645,1135.54876553082,58.6,41.55,77.35,0.759054935383679
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.3202906918683171,0.3779404239536155,0.2676642025146262,57.1,40.33,75.52,0.767387864281482
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1423.31832024472,1740.3248622003102,1136.41304947159,57.1,40.33,75.52,0.767387864281482
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.3216832418139717,0.37929823019345,0.2659196555572062,52.96,37.08,70.03,0.775178132630626
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1419.3415350736,1757.52928260357,1134.1825571166798,52.96,37.08,70.03,0.775178132630626
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.3247953097393422,0.3834587909204656,0.2652086547541157,58.48,41.37,77.34,0.782300801582157
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1451.13518493719,1791.2124520777998,1144.65864033294,58.48,41.37,77.34,0.782300801582157
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.3234596233789221,0.3788527707552125,0.2665949235567258,55.76,39.29,73.51,0.788867882259991
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1459.24914862914,1795.84165027281,1134.05517354365,55.76,39.29,73.51,0.788867882259991
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.3221449914591871,0.3775048432570261,0.2661994578585058,58.47,41.37,77.1,0.794886287697922
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1469.38802501064,1828.97947418738,1139.00798909234,58.47,41.37,77.1,0.794886287697922
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.3183252285975454,0.3757945562904173,0.2614004550471162,58.3,41.15,77.33,0.800656984976864
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,1461.19064426125,1830.3718688618496,1090.8492022627,58.3,41.15,77.33,0.800656984976864
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.3135012330652676,0.3747923928725571,0.2549714519744332,57.16,40.09,76.04,0.806087840988648
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,1453.53326122479,1865.56092527598,1077.06686686464,57.16,40.09,76.04,0.806087840988648
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.1029607055930109,0.1346791124135396,0.0767493406910594,22.13,20.4,23.83,0.599527028083825
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,71.67653052183,93.69930838093,54.666084893290005,22.13,20.4,23.83,0.599527028083825
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.1043612690302496,0.1349522418945143,0.0786166448978497,23.53,21.43,25.98,0.60364609507818
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,69.58246924616,89.42713072832,53.85969231632,23.53,21.43,25.98,0.60364609507818
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.1057217119703382,0.1361848085972617,0.0809069960631434,22.24,20.15,24.07,0.608914289338676
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,69.39877136288,89.07568513300001,53.549109900720005,22.24,20.15,24.07,0.608914289338676
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.1075842314887877,0.1378078121053403,0.0823487835820943,23.19,21.39,25.05,0.615089992820613
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,72.81770042916,92.87155650731,55.38039177133,23.19,21.39,25.05,0.615089992820613
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.1088406547482254,0.1416323973782172,0.0808866592035888,21.56,19.96,23.75,0.621857404659516
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,73.86655592042,95.08624826725,54.52061324356001,21.56,19.96,23.75,0.621857404659516
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.1098437051526334,0.1456860888413031,0.0784712095830157,21.8,20.37,23.74,0.628896723914502
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,74.04859020243,96.60236738976,52.74289842638001,21.8,20.37,23.74,0.628896723914502
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.1061340567314518,0.1362176819688824,0.0784103018470077,21.21,19.76,23.15,0.635925348800174
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,72.51272881725,92.0315085857,53.09574375227,21.21,19.76,23.15,0.635925348800174
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0962545043775843,0.1223046397940777,0.0726051660174796,20.44,18.5,22.81,0.642667198400828
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,64.85220996822,83.05941348465,48.599270442560005,20.44,18.5,22.81,0.642667198400828
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.0865829489500138,0.1123574200933402,0.0642442563305415,18.75,17.55,19.92,0.649053317386265
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,58.73263613478,75.68009407773,42.30342113564,18.75,17.55,19.92,0.649053317386265
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0812615063931562,0.1075926107485772,0.057072567124867,17.83,16.33,19.65,0.655095338007006
DALYs (Disability-Adjusted Life Years),Mexico,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,56.18659067309,74.23693770928,39.73135984762,17.83,16.33,19.65,0.655095338007006
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2010,0.1550492171545963,0.2018267107162119,0.0906783584541076,22.25,20.3,24.52,0.702304703544999
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2010,191.90592918466,249.81487207563,111.96677254371,22.25,20.3,24.52,0.702304703544999
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2011,0.1572302033349452,0.2018865740753436,0.094650546509521,22.5,20.32,24.73,0.708597935629908
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2011,194.09374163688,251.06576844125,117.28382490404,22.5,20.32,24.73,0.708597935629908
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2012,0.1617605290897257,0.2050027265238006,0.1036695058772097,22.01,19.75,23.92,0.714743477340726
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2012,197.97958192278,251.32413070583,124.41843707724,22.01,19.75,23.92,0.714743477340726
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2013,0.1674624949287986,0.2099859224503036,0.1103465372305786,23.83,22.21,25.54,0.720448781307689
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2013,205.47386701027,259.79699897546004,132.92974463362,23.83,22.21,25.54,0.720448781307689
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2014,0.1721685684405781,0.2143039933554844,0.1180924905581792,23.14,21.49,24.68,0.727275926904869
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2014,205.41181642052,258.46651570061,136.78321660327998,23.14,21.49,24.68,0.727275926904869
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2015,0.1744853686357026,0.218476421109615,0.1203159682462867,24.15,22.61,25.59,0.736098082475337
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2015,203.65911109561,258.35061382757,135.88652144578998,24.15,22.61,25.59,0.736098082475337
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2016,0.1730838195365879,0.2163195725640661,0.1202739738311677,23.75,22.42,25.5,0.744972224319701
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2016,197.82499273573,249.43158643868,140.65156777586,23.75,22.42,25.5,0.744972224319701
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2017,0.1691991650303675,0.2191170103045165,0.1133420442116672,22.69,19.39,26.33,0.752058077213427
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2017,189.9085855597,245.19728750111005,130.38874495629,22.69,19.39,26.33,0.752058077213427
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2018,0.165356193654911,0.2230469083033639,0.1086831725301292,21.47,18.77,24.24,0.758625713610628
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2018,183.10934606048,248.62040260879,120.03906458308,21.47,18.77,24.24,0.758625713610628
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Percent,2019,0.1638169322299192,0.2335866113383462,0.1032663897570628,20.49,19.31,21.89,0.765120322816907
DALYs (Disability-Adjusted Life Years),Chile,Stroke,Ambient particulate matter pollution,Rate,2019,181.4770777446,260.28923548689,113.74449316722,20.49,19.31,21.89,0.765120322816907
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2010,0.0530421832032683,0.0754075621576561,0.0345594170912511,9.29,9.14,9.42,0.825884658277638
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2010,55.9553512957,80.08583416514,36.2925875882,9.29,9.14,9.42,0.825884658277638
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2011,0.0504539703374159,0.0724119008254936,0.0318333747899684,9.36,9.24,9.49,0.830266387766787
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2011,53.32926126686,77.11282487346,33.86294066771,9.36,9.24,9.49,0.830266387766787
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2012,0.0483248576524262,0.0700286735713387,0.0300560066543444,9.07,8.93,9.25,0.833958192158326
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2012,51.10206809497,75.02471549328,31.83265033652,9.07,8.93,9.25,0.833958192158326
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2013,0.0463766085861791,0.0677905885906163,0.0284396937551784,8.75,8.64,8.87,0.837412988286127
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2013,49.26390594517,73.06302572353,29.90923736771,8.75,8.64,8.87,0.837412988286127
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2014,0.044439672760213,0.0656107251130811,0.0270559111912029,8.62,8.48,8.77,0.84074652832772
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2014,47.99213828563,71.67858770164999,28.71212447162,8.62,8.48,8.77,0.84074652832772
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2015,0.0424150000460627,0.0632917745985808,0.0251572918828669,8.31,8.21,8.43,0.844370336219248
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2015,46.86318824805,70.85248635354,27.446809511380003,8.31,8.21,8.43,0.844370336219248
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2016,0.0396121042847583,0.0599665928451472,0.0226283945283763,7.54,7.44,7.63,0.848015521315013
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2016,44.69804689242,68.96910974807,25.04651196508,7.54,7.44,7.63,0.848015521315013
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2017,0.0363055755664922,0.0560868781017854,0.0196405337739905,7.96,7.84,8.09,0.851630299087012
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2017,41.50847607967,65.40923226992001,22.09533446437,7.96,7.84,8.09,0.851630299087012
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2018,0.033544398443606,0.0531690173516634,0.0171537648367613,8.13,8.0,8.25,0.855049193484192
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2018,38.39783503062,61.656239822740005,19.20079363172,8.13,8.0,8.25,0.855049193484192
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Percent,2019,0.0323698783376187,0.0519464180848089,0.0161273597096559,7.18,7.07,7.28,0.858578064552935
DALYs (Disability-Adjusted Life Years),United States of America,Stroke,Ambient particulate matter pollution,Rate,2019,37.21589423374,60.28619520251,18.28387971232,7.18,7.07,7.28,0.858578064552935
DALYs (Disability-Adjusted Life Years),Brazil,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.0829877986452267,0.1052429987088905,0.0628058789195547,14.6,12.41,17.35,0.600445846154568
